TransactionDate,SettlementDate,TransactionAccount,CurrencyPair,PrimaryCurrencyQuantity,SecondaryCurrencyQuantity
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1092750
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1092750
2/3/2021,2/5/2021,Client A,EUR/USD,-1000000,1092790
2/3/2021,2/5/2021,Client A,EUR/USD,-1000000,1092800
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1092800
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1092800
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1092800
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1092800
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1092800
2/3/2021,2/5/2021,Client A,EUR/USD,-1000000,1092820
2/3/2021,2/5/2021,Client A,EUR/USD,-1000000,1092850
2/3/2021,2/5/2021,Client A,EUR/USD,-1000000,1092850
2/3/2021,2/5/2021,Client A,EUR/USD,-1000000,1092850
2/3/2021,2/5/2021,Client A,EUR/USD,-1000000,1092850
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1092850
2/3/2021,2/5/2021,Client A,EUR/USD,-1000000,1092860
2/3/2021,2/5/2021,Client A,EUR/USD,-1000000,1092900
2/3/2021,2/5/2021,Client A,EUR/USD,-1000000,1092920
2/3/2021,2/5/2021,Client A,EUR/USD,-1000000,1092980
2/3/2021,2/5/2021,Client A,EUR/USD,-1000000,1093050
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1093050
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1093050
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1093050
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1093100
2/3/2021,2/5/2021,Client A,EUR/USD,-1000000,1093160
2/3/2021,2/5/2021,Client C,EUR/USD,-999999,1093169
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1093200
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1093200
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1093200
2/3/2021,2/5/2021,Client A,EUR/USD,-1000000,1093210
2/3/2021,2/5/2021,Client A,EUR/USD,-1000000,1093220
2/3/2021,2/5/2021,Client A,EUR/USD,-1000000,1093250
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1093250
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1093250
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1093250
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1093300
2/3/2021,2/5/2021,Client A,EUR/USD,-1000000,1093360
2/3/2021,2/5/2021,Client A,EUR/USD,-1000000,1093370
2/3/2021,2/5/2021,Client A,EUR/USD,-1000000,1093390
2/3/2021,2/5/2021,Client A,EUR/USD,-1000000,1093390
2/3/2021,2/5/2021,Client A,EUR/USD,-1000000,1093430
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1093440
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1093500
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1093500
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1093500
2/3/2021,2/5/2021,Client A,EUR/USD,-1000000,1093510
2/3/2021,2/5/2021,Client B,EUR/USD,-1000000,1093510
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1093530
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1093550
2/3/2021,2/5/2021,Client A,EUR/USD,-1000000,1093580
2/3/2021,2/5/2021,Client C,EUR/USD,-1000000,1093600
2/3/2021,2/5/2021,Client B,EUR/USD,-1114000,1217479
2/3/2021,2/5/2021,Client B,EUR/USD,-1200000,1311468
2/3/2021,2/5/2021,Client C,EUR/USD,-1300000,1420874
2/3/2021,2/5/2021,Client B,EUR/USD,-1329000,1452451
2/3/2021,2/5/2021,Client B,EUR/USD,-1365000,1490307
2/3/2021,2/5/2021,Client B,EUR/USD,-1443000,1575467
2/3/2021,2/5/2021,Client C,EUR/USD,-2000000,2183000
2/3/2021,2/5/2021,Client C,EUR/USD,-2000000,2184000
2/3/2021,2/5/2021,Client A,EUR/USD,-2000000,2184200
2/3/2021,2/5/2021,Client C,EUR/USD,-2000000,2184400
2/3/2021,2/5/2021,Client A,EUR/USD,-2000000,2185200
2/3/2021,2/5/2021,Client C,EUR/USD,-2000000,2185500
2/3/2021,2/5/2021,Client C,EUR/USD,-2000000,2186800
2/3/2021,2/5/2021,Client C,EUR/USD,-2000000,2187200
2/3/2021,2/5/2021,Client A,EUR/USD,-3000000,3277800
2/3/2021,2/5/2021,Client A,EUR/USD,-4000000,4368000
2/3/2021,2/5/2021,Client C,EUR/USD,-4000000,4369040
2/3/2021,2/5/2021,Client A,EUR/USD,-6000000,6551100
2/3/2021,2/5/2021,Client B,GBP/AUD,258000,-529189
2/3/2021,2/5/2021,Client C,GBP/AUD,200000,-409872
2/3/2021,2/5/2021,Client B,GBP/AUD,100000,-204686
2/3/2021,2/5/2021,Client B,GBP/AUD,50000,-102418
2/3/2021,2/5/2021,Client B,GBP/AUD,20000,-41032
2/3/2021,2/5/2021,Client B,GBP/AUD,10000,-20511
2/3/2021,2/5/2021,Client B,GBP/AUD,10000,-20486
2/3/2021,2/5/2021,Client B,GBP/AUD,5000,-10254
2/3/2021,2/5/2021,Client B,GBP/AUD,5000,-10252
2/3/2021,2/5/2021,Client B,GBP/AUD,4000,-8202
2/3/2021,2/5/2021,Client B,GBP/AUD,4000,-8191
2/3/2021,2/5/2021,Client B,GBP/AUD,2000,-4100
2/3/2021,2/5/2021,Client B,GBP/AUD,2000,-4093
2/3/2021,2/5/2021,Client B,GBP/AUD,1000,-2051
2/3/2021,2/5/2021,Client B,GBP/AUD,1000,-2051
2/3/2021,2/5/2021,Client B,GBP/AUD,1000,-2051
2/3/2021,2/5/2021,Client C,GBP/AUD,1000,-2049
2/3/2021,2/5/2021,Client B,GBP/AUD,1000,-2049
2/3/2021,2/5/2021,Client C,GBP/AUD,1000,-2048
2/3/2021,2/5/2021,Client B,GBP/AUD,1000,-2047
2/3/2021,2/5/2021,Client B,GBP/AUD,1000,-2046
2/3/2021,2/5/2021,Client B,GBP/AUD,-1000,2052
2/3/2021,2/5/2021,Client B,GBP/AUD,-1000,2052
2/3/2021,2/5/2021,Client B,GBP/AUD,-1000,2054
2/3/2021,2/5/2021,Client B,GBP/AUD,-1000,2054
2/3/2021,2/5/2021,Client B,GBP/AUD,-1000,2054
2/3/2021,2/5/2021,Client B,GBP/AUD,-3000,6156
2/3/2021,2/5/2021,Client B,GBP/AUD,-10000,20498
2/3/2021,2/5/2021,Client B,GBP/AUD,-10000,20522
2/3/2021,2/5/2021,Client B,GBP/AUD,-13000,26701
2/3/2021,2/5/2021,Client B,GBP/AUD,-20000,41068
2/3/2021,2/5/2021,Client B,GBP/AUD,-20000,41099
2/3/2021,2/5/2021,Client B,GBP/AUD,-25000,51349
2/3/2021,2/5/2021,Client B,GBP/AUD,-50000,102491
2/3/2021,2/5/2021,Client B,GBP/AUD,-50000,102495
2/3/2021,2/5/2021,Client B,GBP/AUD,-50000,102624
2/3/2021,2/5/2021,Client B,GBP/AUD,-50000,102624
2/3/2021,2/5/2021,Client C,GBP/AUD,-60000,123282
2/3/2021,2/5/2021,Client B,GBP/CHF,-1000,1468
2/3/2021,2/5/2021,Client B,GBP/CHF,-1000,1468
2/3/2021,2/5/2021,Client B,GBP/CHF,-1000,1468
2/3/2021,2/5/2021,Client B,GBP/CHF,-1000,1468
2/3/2021,2/5/2021,Client B,GBP/CHF,-1000,1468
2/3/2021,2/5/2021,Client B,GBP/CHF,-1000,1468
2/3/2021,2/5/2021,Client B,GBP/CHF,-1000,1468
2/3/2021,2/5/2021,Client B,GBP/CHF,-1000,1468
2/3/2021,2/5/2021,Client B,GBP/CHF,-1000,1468
2/3/2021,2/5/2021,Client B,GBP/CHF,-1000,1468
2/3/2021,2/5/2021,Client B,GBP/CHF,-2000,2936
2/3/2021,2/5/2021,Client B,GBP/CHF,-2000,2936
2/3/2021,2/5/2021,Client B,GBP/CHF,-4000,5875
2/3/2021,2/5/2021,Client B,GBP/CHF,-66000,96941
2/3/2021,2/5/2021,Client B,GBP/CHF,-122000,179106
2/3/2021,2/5/2021,Client B,GBP/CHF,-669000,982574
2/3/2021,2/5/2021,Client B,GBP/JPY,500000,-86344000
2/3/2021,2/5/2021,Client B,GBP/JPY,500000,-86276500
2/3/2021,2/5/2021,Client B,GBP/JPY,500000,-86149500
2/3/2021,2/5/2021,Client B,GBP/JPY,500000,-86130500
2/3/2021,2/5/2021,Client B,GBP/JPY,500000,-86124500
2/3/2021,2/5/2021,Client B,GBP/JPY,500000,-86009000
2/3/2021,2/5/2021,Client B,GBP/JPY,300000,-51702300
2/3/2021,2/5/2021,Client B,GBP/JPY,296000,-50919992
2/3/2021,2/5/2021,Client B,GBP/JPY,234000,-40255254
2/3/2021,2/5/2021,Client B,GBP/JPY,200000,-34543200
2/3/2021,2/5/2021,Client B,GBP/JPY,100000,-17268100
2/3/2021,2/5/2021,Client B,GBP/JPY,100000,-17233300
2/3/2021,2/5/2021,Client B,GBP/JPY,100000,-17220700
2/3/2021,2/5/2021,Client B,GBP/JPY,98000,-16922934
2/3/2021,2/5/2021,Client B,GBP/JPY,93000,-16026969
2/3/2021,2/5/2021,Client C,GBP/JPY,62000,-10684646
2/3/2021,2/5/2021,Client B,GBP/JPY,50000,-8625250
2/3/2021,2/5/2021,Client C,GBP/JPY,50000,-8620750
2/3/2021,2/5/2021,Client B,GBP/JPY,50000,-8613800
2/3/2021,2/5/2021,Client B,GBP/JPY,25000,-4312600
2/3/2021,2/5/2021,Client B,GBP/JPY,22000,-3791546
2/3/2021,2/5/2021,Client C,GBP/JPY,15000,-2586285
2/3/2021,2/5/2021,Client B,GBP/JPY,15000,-2583405
2/3/2021,2/5/2021,Client C,GBP/JPY,15000,-2581815
2/3/2021,2/5/2021,Client C,GBP/JPY,10000,-1727730
2/3/2021,2/5/2021,Client B,GBP/JPY,10000,-1723660
2/3/2021,2/5/2021,Client B,GBP/JPY,10000,-1723330
2/3/2021,2/5/2021,Client B,GBP/JPY,10000,-1720510
2/3/2021,2/5/2021,Client C,GBP/JPY,10000,-1720010
2/3/2021,2/5/2021,Client C,GBP/JPY,5000,-861700
2/3/2021,2/5/2021,Client C,GBP/JPY,3000,-517026
2/3/2021,2/5/2021,Client B,GBP/JPY,2000,-345056
2/3/2021,2/5/2021,Client B,GBP/JPY,2000,-344886
2/3/2021,2/5/2021,Client C,GBP/JPY,2000,-344666
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172851
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172851
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172716
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172716
2/3/2021,2/5/2021,Client C,GBP/JPY,1000,-172716
2/3/2021,2/5/2021,Client C,GBP/JPY,1000,-172716
2/3/2021,2/5/2021,Client C,GBP/JPY,1000,-172716
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172680
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172680
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172680
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172680
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172597
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172557
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172546
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172469
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172457
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172377
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172373
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172348
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172343
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172327
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172326
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172251
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172244
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172197
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172172
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172158
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172142
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172142
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172118
2/3/2021,2/5/2021,Client B,GBP/JPY,1000,-172078
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,171997
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,171997
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,171997
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,171997
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,171997
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,171997
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172010
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172029
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172030
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172030
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172032
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172066
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172082
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172122
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172145
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172145
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172154
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172156
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172164
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172172
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172188
2/3/2021,2/5/2021,Client A,GBP/JPY,-1000,172207
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172216
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172258
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172272
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172283
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172284
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172288
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172292
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172296
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172300
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172300
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172309
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172330
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172348
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172358
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172358
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172360
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172362
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172367
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172370
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172376
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172399
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172399
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172400
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172400
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172400
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172462
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172462
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172508
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172535
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172550
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172563
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172589
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172599
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172599
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172663
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172726
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172735
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172740
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172741
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172790
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172829
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172829
2/3/2021,2/5/2021,Client B,GBP/JPY,-1000,172925
2/3/2021,2/5/2021,Client C,GBP/JPY,-2000,344090
2/3/2021,2/5/2021,Client B,GBP/JPY,-2000,344410
2/3/2021,2/5/2021,Client B,GBP/JPY,-2000,344582
2/3/2021,2/5/2021,Client B,GBP/JPY,-2000,344830
2/3/2021,2/5/2021,Client B,GBP/JPY,-2000,345596
2/3/2021,2/5/2021,Client C,GBP/JPY,-3000,516870
2/3/2021,2/5/2021,Client B,GBP/JPY,-3000,517635
2/3/2021,2/5/2021,Client B,GBP/JPY,-3000,517749
2/3/2021,2/5/2021,Client B,GBP/JPY,-5000,862995
2/3/2021,2/5/2021,Client C,GBP/JPY,-6000,1033722
2/3/2021,2/5/2021,Client C,GBP/JPY,-9000,1550583
2/3/2021,2/5/2021,Client C,GBP/JPY,-10000,1722870
2/3/2021,2/5/2021,Client B,GBP/JPY,-10000,1723120
2/3/2021,2/5/2021,Client B,GBP/JPY,-10000,1723780
2/3/2021,2/5/2021,Client B,GBP/JPY,-10000,1723820
2/3/2021,2/5/2021,Client B,GBP/JPY,-10000,1724690
2/3/2021,2/5/2021,Client B,GBP/JPY,-10000,1725030
2/3/2021,2/5/2021,Client C,GBP/JPY,-10000,1725470
2/3/2021,2/5/2021,Client B,GBP/JPY,-10000,1725980
2/3/2021,2/5/2021,Client C,GBP/JPY,-12000,2067444
2/3/2021,2/5/2021,Client C,GBP/JPY,-12000,2067468
2/3/2021,2/5/2021,Client C,GBP/JPY,-13000,2239757
2/3/2021,2/5/2021,Client C,GBP/JPY,-15000,2584305
2/3/2021,2/5/2021,Client C,GBP/JPY,-15000,2584350
2/3/2021,2/5/2021,Client C,GBP/JPY,-19000,3273510
2/3/2021,2/5/2021,Client B,GBP/JPY,-20000,3441880
2/3/2021,2/5/2021,Client C,GBP/JPY,-23000,3962394
2/3/2021,2/5/2021,Client C,GBP/JPY,-23000,3962647
2/3/2021,2/5/2021,Client C,GBP/JPY,-25000,4307225
2/3/2021,2/5/2021,Client B,GBP/JPY,-25000,4308800
2/3/2021,2/5/2021,Client C,GBP/JPY,-27000,4651614
2/3/2021,2/5/2021,Client C,GBP/JPY,-28000,4824120
2/3/2021,2/5/2021,Client B,GBP/JPY,-28000,4836328
2/3/2021,2/5/2021,Client C,GBP/JPY,-29000,4996178
2/3/2021,2/5/2021,Client B,GBP/JPY,-30000,5165910
2/3/2021,2/5/2021,Client B,GBP/JPY,-35000,6019860
2/3/2021,2/5/2021,Client B,GBP/JPY,-35000,6021155
2/3/2021,2/5/2021,Client C,GBP/JPY,-41000,7063398
2/3/2021,2/5/2021,Client C,GBP/JPY,-44000,7580628
2/3/2021,2/5/2021,Client C,GBP/JPY,-45000,7753050
2/3/2021,2/5/2021,Client C,GBP/JPY,-51000,8786790
2/3/2021,2/5/2021,Client B,GBP/JPY,-57500,9896555
2/3/2021,2/5/2021,Client C,GBP/JPY,-70000,12060090
2/3/2021,2/5/2021,Client B,GBP/JPY,-100000,17229900
2/3/2021,2/5/2021,Client B,GBP/JPY,-100000,17231200
2/3/2021,2/5/2021,Client B,GBP/JPY,-100000,17232100
2/3/2021,2/5/2021,Client B,GBP/JPY,-100000,17233300
2/3/2021,2/5/2021,Client B,GBP/JPY,-100000,17253600
2/3/2021,2/5/2021,Client C,GBP/JPY,-109000,18779283
2/3/2021,2/5/2021,Client B,GBP/JPY,-124000,21360860
2/3/2021,2/5/2021,Client B,GBP/JPY,-200000,34456800
2/3/2021,2/5/2021,Client B,GBP/JPY,-200000,34458600
2/3/2021,2/5/2021,Client B,GBP/JPY,-500000,85994000
2/3/2021,2/5/2021,Client B,GBP/JPY,-500000,86143000
2/3/2021,2/5/2021,Client B,GBP/JPY,-500000,86187500
2/3/2021,2/5/2021,Client A,GBP/JPY,-500000,86268500
2/3/2021,2/5/2021,Client B,GBP/JPY,-500000,86293500
2/3/2021,2/5/2021,Client B,GBP/JPY,-500000,86405000
2/3/2021,2/5/2021,Client B,GBP/JPY,-500000,86444000
2/3/2021,2/5/2021,Client B,GBP/NZD,1000,-2211
2/3/2021,2/5/2021,Client B,GBP/NZD,-1000,2211
2/3/2021,2/5/2021,Client B,GBP/NZD,-4000,8853
2/3/2021,2/5/2021,Client B,GBP/NZD,-8000,17616
2/3/2021,2/5/2021,Client B,GBP/NZD,-20000,44266
2/3/2021,2/5/2021,Client B,GBP/NZD,-25000,55052
2/3/2021,2/5/2021,Client B,GBP/SGD,-1000,2059
2/3/2021,2/4/2021,Client C,GBP/THB,52083,-2688002
2/3/2021,2/5/2021,Client C,GBP/THB,-52089,2688002
2/3/2021,2/5/2021,Client C,GBP/USD,12000000,-17298000
2/3/2021,2/5/2021,Client C,GBP/USD,2000000,-2880000
2/3/2021,2/5/2021,Client C,GBP/USD,2000000,-2880000
2/3/2021,2/5/2021,Client C,GBP/USD,1000000,-1441280
2/3/2021,2/5/2021,Client A,GBP/USD,1000000,-1441100
2/3/2021,2/5/2021,Client A,GBP/USD,1000000,-1441040
2/3/2021,2/5/2021,Client A,GBP/USD,1000000,-1441040
2/3/2021,2/5/2021,Client A,GBP/USD,1000000,-1441030
2/3/2021,2/5/2021,Client A,GBP/USD,1000000,-1440710
2/3/2021,2/5/2021,Client C,GBP/USD,1000000,-1440700
2/3/2021,2/5/2021,Client C,GBP/USD,1000000,-1440700
2/3/2021,2/5/2021,Client C,GBP/USD,1000000,-1440600
2/3/2021,2/5/2021,Client A,GBP/USD,1000000,-1440550
2/3/2021,2/5/2021,Client C,GBP/USD,1000000,-1440200
2/3/2021,2/5/2021,Client C,GBP/USD,1000000,-1440200
2/3/2021,2/5/2021,Client A,GBP/USD,1000000,-1440030
2/3/2021,2/5/2021,Client A,GBP/USD,1000000,-1440030
2/3/2021,2/5/2021,Client C,GBP/USD,1000000,-1440000
2/3/2021,2/5/2021,Client C,GBP/USD,1000000,-1440000
2/3/2021,2/5/2021,Client C,GBP/USD,1000000,-1439700
2/3/2021,2/5/2021,Client C,GBP/USD,1000000,-1439300
2/3/2021,2/5/2021,Client A,GBP/USD,500000,-720200
2/3/2021,2/5/2021,Client C,GBP/USD,454000,-653910
2/3/2021,2/5/2021,Client A,GBP/USD,450000,-648468
2/3/2021,2/5/2021,Client B,GBP/USD,440000,-633926
2/3/2021,2/5/2021,Client A,GBP/USD,400000,-576148
2/3/2021,2/5/2021,Client C,GBP/USD,244000,-351502
2/3/2021,2/5/2021,Client C,GBP/USD,200000,-288156
2/3/2021,2/5/2021,Client B,GBP/USD,200000,-288146
2/3/2021,2/5/2021,Client B,GBP/USD,200000,-288140
2/3/2021,2/5/2021,Client C,GBP/USD,200000,-288066
2/3/2021,2/5/2021,Client C,GBP/USD,200000,-288020
2/3/2021,2/5/2021,Client B,GBP/USD,100000,-144096
2/3/2021,2/5/2021,Client C,GBP/USD,100000,-144072
2/3/2021,2/5/2021,Client C,GBP/USD,50000,-72040
2/3/2021,2/5/2021,Client C,GBP/USD,50000,-72024
2/3/2021,2/5/2021,Client B,GBP/USD,50000,-72015
2/3/2021,2/5/2021,Client C,GBP/USD,50000,-72010
2/3/2021,2/5/2021,Client C,GBP/USD,50000,-72005
2/3/2021,2/5/2021,Client C,GBP/USD,50000,-72005
2/3/2021,2/5/2021,Client C,GBP/USD,50000,-72005
2/3/2021,2/5/2021,Client C,GBP/USD,48000,-69163
2/3/2021,2/5/2021,Client C,GBP/USD,48000,-69159
2/3/2021,2/5/2021,Client B,GBP/USD,45000,-64815
2/3/2021,2/5/2021,Client B,GBP/USD,40000,-57610
2/3/2021,2/5/2021,Client B,GBP/USD,31000,-44664
2/3/2021,2/5/2021,Client B,GBP/USD,31000,-44651
2/3/2021,2/5/2021,Client B,GBP/USD,27000,-38890
2/3/2021,2/5/2021,Client C,GBP/USD,26000,-37474
2/3/2021,2/5/2021,Client B,GBP/USD,25000,-35999
2/3/2021,2/5/2021,Client C,GBP/USD,24000,-34579
2/3/2021,2/5/2021,Client C,GBP/USD,20000,-28800
2/3/2021,2/5/2021,Client B,GBP/USD,20000,-28800
2/3/2021,2/5/2021,Client C,GBP/USD,19000,-27370
2/3/2021,2/5/2021,Client B,GBP/USD,18000,-25931
2/3/2021,2/5/2021,Client C,GBP/USD,17000,-24505
2/3/2021,2/5/2021,Client B,GBP/USD,16000,-23054
2/3/2021,2/5/2021,Client C,GBP/USD,15000,-21626
2/3/2021,2/5/2021,Client C,GBP/USD,15000,-21616
2/3/2021,2/5/2021,Client C,GBP/USD,14000,-20172
2/3/2021,2/5/2021,Client C,GBP/USD,12000,-17291
2/3/2021,2/5/2021,Client C,GBP/USD,12000,-17283
2/3/2021,2/5/2021,Client B,GBP/USD,12000,-17281
2/3/2021,2/5/2021,Client C,GBP/USD,12000,-17279
2/3/2021,2/5/2021,Client C,GBP/USD,11000,-15847
2/3/2021,2/5/2021,Client B,GBP/USD,11000,-15837
2/3/2021,2/5/2021,Client B,GBP/USD,10000,-14404
2/3/2021,2/5/2021,Client C,GBP/USD,10000,-14404
2/3/2021,2/5/2021,Client B,GBP/USD,10000,-14403
2/3/2021,2/5/2021,Client C,GBP/USD,10000,-14402
2/3/2021,2/5/2021,Client C,GBP/USD,8000,-11528
2/3/2021,2/5/2021,Client C,GBP/USD,8000,-11528
2/3/2021,2/5/2021,Client C,GBP/USD,6000,-8644
2/3/2021,2/5/2021,Client C,GBP/USD,6000,-8636
2/3/2021,2/5/2021,Client C,GBP/USD,5000,-7200
2/3/2021,2/5/2021,Client C,GBP/USD,5000,-7198
2/3/2021,2/5/2021,Client C,GBP/USD,3000,-4323
2/3/2021,2/5/2021,Client B,GBP/USD,3000,-4322
2/3/2021,2/5/2021,Client C,GBP/USD,3000,-4321
2/3/2021,2/5/2021,Client C,GBP/USD,3000,-4321
2/3/2021,2/5/2021,Client C,GBP/USD,3000,-4320
2/3/2021,2/5/2021,Client C,GBP/USD,3000,-4319
2/3/2021,2/5/2021,Client B,GBP/USD,2000,-2883
2/3/2021,2/5/2021,Client C,GBP/USD,2000,-2883
2/3/2021,2/5/2021,Client C,GBP/USD,2000,-2883
2/3/2021,2/5/2021,Client C,GBP/USD,2000,-2883
2/3/2021,2/5/2021,Client C,GBP/USD,2000,-2882
2/3/2021,2/5/2021,Client B,GBP/USD,2000,-2881
2/3/2021,2/5/2021,Client C,GBP/USD,2000,-2880
2/3/2021,2/5/2021,Client C,GBP/USD,2000,-2880
2/3/2021,2/5/2021,Client C,GBP/USD,2000,-2879
2/3/2021,2/5/2021,Client C,GBP/USD,1000,-1442
2/3/2021,2/5/2021,Client B,GBP/USD,1000,-1442
2/3/2021,2/5/2021,Client B,GBP/USD,1000,-1441
2/3/2021,2/5/2021,Client B,GBP/USD,1000,-1441
2/3/2021,2/5/2021,Client C,GBP/USD,1000,-1441
2/3/2021,2/5/2021,Client C,GBP/USD,1000,-1441
2/3/2021,2/5/2021,Client C,GBP/USD,1000,-1441
